work_year,job_title,salary_in_usd,employee_residence,company_location,job_category,experience_level_desc,employment_type_desc,work_setting,company_size_desc,region,residence_region,domestic_employment,cost_of_living_index,tech_stack,english_level,tech_specialization,role_maturity,career_path,ai_relationship,demand_index,economic_period,adjusted_salary,salary_to_experience_ratio,normalized_salary,total_compensation_estimate,work_life_balance,automation_risk,company_sector,salary_bracket,salary_competitiveness
2022,Data Analytics Engineer,135000,US,US,Data Analyst,Mid-Level,Full-time,Remote,Large,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,135000.0,67500.0,135000.0,175499.99999999997,3.0,7.5,Technology,Medium-Low,Highly Competitive
2022,Data Engineer,178800,US,US,Data Engineer,Senior,Full-time,Remote,Large,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,178800.0,59600.0,127714.28571428572,232439.99999999997,3.0,4.5,Technology,High,Competitive
2022,Data Engineer,132100,US,US,Data Engineer,Senior,Full-time,Remote,Large,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,132100.0,44033.333333333336,94357.14285714287,171729.99999999997,3.0,4.5,Technology,Medium-Low,Below Average
2022,Data Analyst,20000,CR,US,Data Analyst,Entry-Level,Full-time,Hybrid,Medium,North America,Other,False,70.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Intermediate,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,28571.428571428572,20000.0,33333.333333333336,25000.0,2.5,7.5,Technology,Low,Below Average
2022,Machine Learning Engineer,140000,CA,CA,ML Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,95.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,147368.42105263157,46666.666666666664,100000.0,170800.00000000003,2.0,3.0,Mixed,Medium-High,Below Average
2022,Machine Learning Engineer,110000,CA,CA,ML Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,95.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,115789.47368421053,36666.666666666664,78571.42857142858,134200.00000000003,2.0,3.0,Mixed,Medium-Low,Below Average
2022,Data Engineer,160000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,160000.0,53333.333333333336,114285.71428571429,200000.0,3.0,4.5,Technology,Medium-High,Average
2022,Data Engineer,85000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,85000.0,28333.333333333332,60714.28571428572,106250.0,3.0,4.5,Technology,Low,Below Average
2022,ETL Developer,250000,US,US,MLOps/Infrastructure Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Docker, Kubernetes, CI/CD, Cloud, ML Platforms",Native,8.5,New,DevOps,Supports AI,9.4,Post-Pandemic,250000.0,83333.33333333333,178571.42857142858,312500.0,3.0,3.5,Technology,High,Highly Competitive
2022,ETL Developer,63000,US,US,MLOps/Infrastructure Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Docker, Kubernetes, CI/CD, Cloud, ML Platforms",Native,8.5,New,DevOps,Supports AI,9.4,Post-Pandemic,63000.0,21000.0,45000.0,78750.0,3.0,3.5,Technology,Low,Below Average
2022,Data Engineer,187200,US,US,Data Engineer,Executive,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,187200.0,46800.0,93600.0,234000.0,3.0,4.5,Technology,High,Highly Competitive
2022,Data Engineer,116100,US,US,Data Engineer,Executive,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,116100.0,29025.0,58050.0,145125.0,3.0,4.5,Technology,Medium-Low,Competitive
2022,Data Scientist,10000,TR,TR,Data Scientist,Mid-Level,Full-time,On-site,Medium,Asia,Asia,True,40.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Intermediate,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,25000.0,5000.0,7692.307692307692,11500.000000000002,2.0,4.0,Mixed,Low,Below Average
2022,Data Engineer,200000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,200000.0,66666.66666666667,142857.14285714287,250000.0,3.0,4.5,Technology,High,Competitive
2022,Data Engineer,145000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,145000.0,48333.333333333336,103571.42857142858,181250.0,3.0,4.5,Technology,Medium-High,Average
2022,Data Engineer,229998,US,US,Data Engineer,Senior,Full-time,On-site,Large,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,229998.0,76666.0,164284.28571428574,298997.39999999997,2.0,4.5,Technology,High,Competitive
2022,Data Engineer,154545,US,US,Data Engineer,Senior,Full-time,On-site,Large,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,154545.0,51515.0,110389.28571428572,200908.49999999997,2.0,4.5,Technology,Medium-High,Average
2022,Data Scientist,215000,US,US,Data Scientist,Senior,Full-time,On-site,Large,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,215000.0,71666.66666666667,153571.42857142858,279499.99999999994,2.0,4.0,Technology,High,Competitive
2022,Data Scientist,159000,US,US,Data Scientist,Senior,Full-time,On-site,Large,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,159000.0,53000.0,113571.42857142858,206699.99999999997,2.0,4.0,Technology,Medium-High,Average
2022,Data Engineer,229998,US,US,Data Engineer,Senior,Full-time,On-site,Large,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,229998.0,76666.0,164284.28571428574,298997.39999999997,2.0,4.5,Technology,High,Competitive
2022,Data Engineer,154545,US,US,Data Engineer,Senior,Full-time,On-site,Large,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,154545.0,51515.0,110389.28571428572,200908.49999999997,2.0,4.5,Technology,Medium-High,Average
2022,AI Scientist,50000,US,US,Data Scientist,Entry-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,50000.0,50000.0,83333.33333333334,62500.0,3.0,4.0,Technology,Low,Below Average
2022,Data Scientist Lead,183000,US,US,Senior Data Scientist,Senior,Full-time,Remote,Large,North America,North America,True,100.0,"Python, R, SQL, Cloud, Advanced ML, Leadership",Native,8.0,Established,Technical,Manages AI,9.2,Post-Pandemic,183000.0,61000.0,130714.28571428572,237899.99999999997,3.0,3.5,Technology,High,Average
2022,Data Analyst,99750,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,99750.0,33250.0,71250.0,124687.5,3.0,7.5,Technology,Medium-Low,Average
2022,Data Analyst,68400,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,68400.0,22800.0,48857.14285714286,85500.0,3.0,7.5,Technology,Low,Below Average
2022,Data Scientist,236900,US,US,Data Scientist,Senior,Full-time,Remote,Large,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,236900.0,78966.66666666667,169214.28571428574,307969.99999999994,3.0,4.0,Technology,High,Competitive
2022,Data Scientist,159200,US,US,Data Scientist,Senior,Full-time,Remote,Large,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,159200.0,53066.666666666664,113714.28571428572,206959.99999999997,3.0,4.0,Technology,Medium-High,Average
2022,Data Science Manager,243225,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,243225.0,81075.0,173732.14285714287,304031.25,3.0,4.0,Technology,High,Highly Competitive
2022,Data Science Manager,179775,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,179775.0,59925.0,128410.71428571429,224718.75,3.0,4.0,Technology,High,Competitive
2022,Data Engineer,175000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,175000.0,58333.333333333336,125000.00000000001,218750.0,3.0,4.5,Technology,Medium-High,Competitive
2022,Data Engineer,150000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,150000.0,50000.0,107142.85714285714,187500.0,3.0,4.5,Technology,Medium-High,Average
2022,Machine Learning Engineer,210000,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,210000.0,70000.0,150000.0,262500.0,3.0,3.0,Technology,High,Competitive
2022,Machine Learning Engineer,180000,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,180000.0,60000.0,128571.42857142858,225000.0,3.0,3.0,Technology,High,Competitive
2022,Data Scientist,148000,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,148000.0,49333.333333333336,105714.28571428572,185000.0,3.0,4.0,Technology,Medium-High,Average
2022,Data Scientist,128000,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,128000.0,42666.666666666664,91428.57142857143,160000.0,3.0,4.0,Technology,Medium-Low,Average
2022,Data Architect,190000,US,US,Data Architect,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"System Design, Cloud Architecture, Data Modeling, Governance",Native,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,190000.0,63333.333333333336,135714.2857142857,237500.0,3.0,3.0,Technology,High,Highly Competitive
2022,Data Architect,135000,US,US,Data Architect,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"System Design, Cloud Architecture, Data Modeling, Governance",Native,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,135000.0,45000.0,96428.57142857143,168750.0,3.0,3.0,Technology,Medium-Low,Competitive
2022,Analytics Engineer,130000,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,130000.0,43333.333333333336,92857.14285714287,162500.0,3.0,7.5,Technology,Medium-Low,Competitive
2022,Analytics Engineer,110000,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,110000.0,36666.666666666664,78571.42857142858,137500.0,3.0,7.5,Technology,Medium-Low,Competitive
2022,Data Scientist,191475,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,191475.0,63825.0,136767.85714285716,239343.75,3.0,4.0,Technology,High,Competitive
2022,Data Scientist,141525,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,141525.0,47175.0,101089.28571428572,176906.25,3.0,4.0,Technology,Medium-High,Average
2022,Data Engineer,160000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,160000.0,53333.333333333336,114285.71428571429,200000.0,3.0,4.5,Technology,Medium-High,Average
2022,Data Engineer,85000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,85000.0,28333.333333333332,60714.28571428572,106250.0,3.0,4.5,Technology,Low,Below Average
2022,Data Scientist,218000,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,218000.0,72666.66666666667,155714.2857142857,272500.0,2.0,4.0,Technology,High,Competitive
2022,Data Scientist,145300,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,145300.0,48433.333333333336,103785.71428571429,181625.0,2.0,4.0,Technology,Medium-High,Average
2022,ML Engineer,195400,US,US,ML Engineer,Senior,Full-time,Remote,Large,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,195400.0,65133.333333333336,139571.42857142858,254019.99999999997,3.0,3.0,Technology,High,Competitive
2022,ML Engineer,131300,US,US,ML Engineer,Senior,Full-time,Remote,Large,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,131300.0,43766.666666666664,93785.71428571429,170689.99999999997,3.0,3.0,Technology,Medium-Low,Below Average
2022,Data Specialist,105000,CL,US,Other Data Professional,Entry-Level,Full-time,Remote,Large,North America,South America,False,70.0,"Python, SQL, Data Analysis Tools",Intermediate,6.0,Other,Other,Undefined,8.0,Post-Pandemic,150000.0,105000.0,175000.0,136499.99999999997,3.0,5.0,Technology,Medium-Low,Competitive
2022,Data Scientist,191475,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,191475.0,63825.0,136767.85714285716,239343.75,3.0,4.0,Technology,High,Competitive
2022,Data Scientist,141525,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,141525.0,47175.0,101089.28571428572,176906.25,3.0,4.0,Technology,Medium-High,Average
2022,Data Scientist,207000,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,207000.0,69000.0,147857.14285714287,258750.0,3.0,4.0,Technology,High,Competitive
2022,Data Scientist,153000,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,153000.0,51000.0,109285.71428571429,191250.0,3.0,4.0,Technology,Medium-High,Average
2022,Data Scientist,191475,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,191475.0,63825.0,136767.85714285716,239343.75,3.0,4.0,Technology,High,Competitive
2022,Data Scientist,141525,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,141525.0,47175.0,101089.28571428572,176906.25,3.0,4.0,Technology,Medium-High,Average
